category,title,company,location,work_model,salary_text,date_posted,company_size,h1b_sponsored,is_new_grad,qualifications,url
Arts_Entertainment,Production Associate - Utility IV - $19.00/Hour,Cintas,"Springfield, MO",,$19-$19 /hr,2025-12-02,,,,"1. Must be authorized to work in the US. 2. Must be 18 years of age or older. 3. Must adhere to attendance policy. 4. Must be willing to work in a safe proximity to other people for extended periods of time. 5. Must be willing to work in a fast-paced, schedule driven environment where there are time pressures to complete work quickly. ...",https://jobright.ai/jobs/info/692ee6f2fa28370be26a648c?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Program & Creative Media Associate,,"475 Riverside Drive, New York, NY, 10115, US",,Bank Street College of Education,2025-12-01,,,,"1. Bachelor’s degree 2. Strong ability to manage multiple workstreams, track timelines, coordinate logistics, and maintain clear systems across teams and projects. 3. Proficiency with Google Suite, Canva and/or Adobe tools, and video editing software; ability to design visually engaging materials and multimedia content that align with brand standards. 4. Experience working with diverse and/or historically deprioritized student populations 5. Strong communications skills (email, writing, in-perso",https://jobright.ai/jobs/info/692e9a044c474121999da32e?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,2026 Grounds Crew Associate (Part Time Limited Term),Washington Nationals,"Washington, DC",,$17.95-$17.95 /hr,2025-12-01,501-1000,,,"1. Currently enrolled as an undergraduate (or recent graduate) student of a Turfgrass Management Program (or related field of study) at an accredited college or university and have completed a minimum of 1 semester or have recently graduated from an accredited college or university. 2. Work a minimum of 40 hours per week, including days, nights, weekends, and holidays for Nationals games as well as non-baseball events. 3. Associates will also be required to work scheduled overtime associated wit",https://jobright.ai/jobs/info/692e4f6def4b48533d13e8d9?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Legal Graphic Specialist,Immersion Legal,California,,,2025-12-01,11-50,,,"1. Proficiency in Adobe Creative Suite and Microsoft Office, with an efficient and thoughtful design process. 2. Schedule flexibility, including the ability to work late nights, early mornings, or weekends as needed. 3. Willingness to travel for extended periods (1–8 weeks at a time). 4. Strong composure, positivity, and quick thinking in high-pressure situations. 5. Ability to break down complex concepts and communicate them visually for diverse audiences. ...",https://jobright.ai/jobs/info/692e5be44c474121999d8c58?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Associate/Apprentice Golf Professional: The Turner Valley Golf Club,PGA of Canada,"Turner Valley, Alberta, Canada",,$4000-$4600 /mon,2025-12-01,11-50,,,"1. Member of the PGA of Canada in good standing 2. Experience as an Apprentice or Associate Professional 3. Successful staff training and supervising experience 4. Strong professional communication skills, both written and oral 5. Experience with Microsoft 365 Golf Genius and Tee-On Software experience ...",https://jobright.ai/jobs/info/6934f884f131d96e4846c505?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Associate Content Producer - NFL,Fanatics,"95 Morton St, New York, NY, 10014, US",,$70000-$85000 /yr,2025-12-01,,,,"1. A passion for sports, specifically football (NFL) 2. Attention to detail 3. Strong organizational skills 4. Strong writing ability 5. Great collaborator ...",https://jobright.ai/jobs/info/692e4e354c474121999d8400?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Software,Cloud Theory,"Springfield, MA, 01103, United States",,HS Sports Clerk/Reporter,2025-12-01,11-50,,,1. Good communication/phone skills 2. Organizational skills 3. Attention to detail 4. Working knowledge of Microsoft applications 5. Self-starter ...,https://jobright.ai/jobs/info/692e49164c474121999d80ac?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Entry-Level Automotive Detailer / Lot Attendant (2nd shift),Carvana,"Elyria, OH",,$15-$16 /hr,2025-12-01,,,,"1. Ability to physically operate vehicle equipment and tools - must be able to lift up to 60 pounds independently 2. Must be at least 18 years of age and possess a valid driver’s license 3. Some positions may be subject to a Motor Vehicle Records (MVR) check 4. An ability to work in a fast-paced, ever-changing production environment while sometimes being exposed to excessive weather conditions (heat/cold) 5. Use of safety equipment that may include but not limited to face shield or goggles, non-",https://jobright.ai/jobs/info/692e334a4c474121999d71ff?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Associate Producer (Experiential),,Hybrid,,"Advertising
Marketing",2025-12-01,,,,"1. 1-3 years of experience working within experiential event activations, ideally as part of a marketing agency. 2. 4-year degree from accredited college. 3. Proficiency in Microsoft software suite and additional agency related platforms. 4. The ability to travel as needed and work non-traditional hours to be on-site at events. This may include weekends and/or holidays.",https://jobright.ai/jobs/info/692e6680ef4b48533d13f91b?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Production Associate - Cleanroom - Garment Hanger/Inspector - Up to $18.00/hour,Cintas,"Graham, NC",,$18-$18 /hr,2025-12-01,,,,"1. Must be authorized to work in the US. 2. Must be 18 years of age or older. 3. Must adhere to attendance policy. 4. Must be willing to work in a safe proximity to other people for extended periods of time. 5. Must be willing to work in a fast-paced, schedule driven environment where there are time pressures to complete work quickly. ...",https://jobright.ai/jobs/info/692e0051ef4b48533d13b865?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Production Associate- Carlisle, PA - Hire Group Date: 01/13/2026","Automotive
Manufacturing","Carlisle, PA",,Pittsburgh Glass Works,2025-12-01,,,,"1. Ability to work the following shifts: 12-Hour Rotating Shifts, Holidays, Weekends and Overtime 2. Good attendance history 3. Willingness to welcome overtime 4. Pre-employment background checks, drug screens and Physical Abilities Testing 5. Must be 18 years of age or older ...",https://jobright.ai/jobs/info/692e1152ef4b48533d13c432?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Lead Event Specialist Part Time - 4973,Acosta,"Dubuque, IA, United States",,"Marketing
Sales",2025-12-01,,,,"1. Responsible for completing in-store food and non-food demonstrations. 2. Acquires and maintains knowledge of products represented. 3. Serves, demonstrates, intercepts consumers and sells products in a professional manner. 4. Responsible for the Event execution equipment in the stores. 5. Maintains an overall professional appearance consistent with the requirements of the job.",https://jobright.ai/jobs/info/692defc04c474121999d47f3?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Freelance Associate Event Producer, Colorado Springs (contract, commission-only)",Sofar Sounds,"Denver, CO",,$100-$3000 /mon,2025-12-01,,,,"1. 1–3 years of experience in live event curation, production, promotions, or experiential work 2. Deep connections to your local creative scene 3. Comfortable assisting with sponsorship outreach or marketing activations 4. Confident pitching ideas, event concepts, and partnership opportunities 5. Strong pulse on your city – its neighborhoods, cultural pockets, creative communities ...",https://jobright.ai/jobs/info/692dd9cefa28370be269ee26?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Freelance Associate Event Producer, Fort Collins, CO (contract, commission-only)",Sofar Sounds,"Denver, CO",,$100-$3000 /mon,2025-12-01,,,,"1. 1–3 years of experience in live event curation, production, promotions, or experiential work 2. Deep connections to your local creative scene 3. Comfortable assisting with sponsorship outreach or marketing activations 4. Confident pitching ideas, event concepts, and partnership opportunities 5. Strong pulse on your city – its neighborhoods, cultural pockets, creative communities ...",https://jobright.ai/jobs/info/692dcf57fa28370be269e9a7?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Seasonal Seamstress Tailor Sewing Specialist,David's Bridal,"Spring Hill, FL",,$16-$19 /hr,2025-12-01,5001-10000,,,"1. High school diploma or equivalent degree 2. 1-2 years prior retail experience in an apparel or specialty store environment. 3. Prior sewing experience required, preferably in bridal and/or special occasion production environment. 4. Prior experience with computerized POS (Point of Sale) system is a plus.",https://jobright.ai/jobs/info/69372302aabec14a727c44bf?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Production Associate (Sprayer II) - 1st Shift,"Furniture
Home Decor","Princeton, MN",,Crystal Cabinet Works,2025-12-01,501-1000,,,"1. Experience in operating sprayer guns and related painting equipment. 2. Ability to clean and maintain sprayer guns and painting equipment. 3. Experience in spraying surfaces, frames, and cabinets with primers, sealers, top coats, and enamel. 4. Ability to monitor work to assure quality standards are maintained. 5. Ability to maintain a clean, safe, and orderly work area. ...",https://jobright.ai/jobs/info/692def44fa28370be269f849?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Event Technician, Audio Visual - Washington Hilton",Encore,"Washington, DC",,$19-$22 /hr,2025-12-01,,,,1. High School Diploma required. 2. A valid driver’s license is required for team members that may operate Company vehicles. 3. Must be able to lift 50 lbs.,https://jobright.ai/jobs/info/68f741d1b0edcf159dc77908?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Facilities and Site Maintenance Specialist Event Staff - Forest Hills Stadium,AEG,"New York, NY",,$25.85-$26.88 /hr,2025-11-30,,,,"1. A minimum education level of: High School Diploma or its equivalency 2. 1-2 years of related work experience. 3. Able to meet tight deadlines and work effectively in a high-pressure environment. 4. Must be able to work flexible & lengthy hours including nights, weekends, and some holidays. 5. Must be able to work flexible schedule, including nights, weekends, and some holidays. ...",https://jobright.ai/jobs/info/68358cf3635fe01a280f312e?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Motion & Graphic Designer (Remote Canada) - Future Opening,Abe,Remote,,CAD70000-CAD95000 /yr,2025-11-30,11-50,,,"Multi Location Remote - Canada Calgary, Alberta, Canada Vancouver, British Columbia, Canada Ottawa, Ontario, Canada Toronto, Ontario, Canada Montreal, Quebec, Canada",https://jobright.ai/jobs/info/692f0307fa28370be26a6df3?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,3D Artist Specialist – AI Trainer Project,Invisible Technologies,United States of America,,$22-$22 /hr,2025-11-30,,,,"1. Bachelor’s or Master’s degree in 3D Art, Animation, Game Design, Computer Graphics, or related field, or equivalent professional experience. 2. Demonstrated proficiency in industry-standard modeling tools (e.g., Maya, Blender, ZBrush, Houdini, 3ds Max) and familiarity with texturing/UV workflows (e.g., Substance Painter, Mari). 3. A portfolio showcasing a range of hard surface, organic, and environmental assets, ideally for film, games, AR/VR, or other interactive media. 4. Strong understandi",https://jobright.ai/jobs/info/68ca903d48d2e97b0d61e99e?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Automotive Detailer / Lot Attendant Post Production - Entry Level,Carvana,"Akron, NY",,$17-$18 /hr,2025-11-29,,,Yes,"1. Ability to physically operate vehicle equipment and tools - must be able to lift up to 60 pounds independently 2. Must be at least 18 years of age and possess a valid driver’s license 3. Some positions may be subject to a Motor Vehicle Records (MVR) check 4. An ability to work in a fast-paced, ever-changing production environment while sometimes being exposed to excessive weather conditions (heat/cold) 5. Use of safety equipment that may include but not limited to face shield or goggles, non-",https://jobright.ai/jobs/info/692b5abb66796e3028f90854?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Entry Level Automotive Detailer / Lot Attendant,Carvana,"Delanco, NJ",,$16-$16 /hr,2025-11-29,,,Yes,"1. Ability to physically operate vehicle equipment and tools - must be able to lift up to 60 pounds independently 2. Must be at least 18 years of age and possess a valid driver’s license. Some positions may be subject to an Motor Vehicle Records (MVR) check 3. An ability to work in a fast-paced, ever-changing production environment while sometimes being exposed to excessive weather conditions (heat/cold) 4. Use of safety equipment that may include but not limited to face shield or goggles, non-s",https://jobright.ai/jobs/info/691ce4aa22a2cb4b9bd1e552?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Licensed Assistant Salon Manager,Sport Clips Haircuts,"Multi Location Raleigh, NC Fayetteville, NC Sanford, NC Jacksonville, NC",,$25-$50 /hr,2025-11-29,5001-10000,,,"1. A valid NC cosmetology license is required 2. Ability to provide an exceptional client experience 3. Flexibility in scheduling, including evenings and weekends 4. Industry passion",https://jobright.ai/jobs/info/68d6857445853d0e39cc820e?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Specialist, Film",IMAX,"Los Angeles, CA",,$31.37-$51 /hr,2025-11-29,501-1000,,,"1. Provide administrative support to the Post Production team, keeping projects and workflows organized, and on track. 2. Provide administrative support to the Post Production team, keeping analog and digital project and customer service documentation organized, easily accessible and maintained in databases, as required. 3. Support Chief Quality Guru for internal and external partners, delivering professional, timely, and personalized communication at a concierge level of customer service. 4. Su",https://jobright.ai/jobs/info/690eadad221b890c2781095f?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Event Technician, Audio Visual (Part Time) - SAFE Credit Union Convention Center",Encore,"Sacramento, CA",,$16-$20 /hr,2025-11-29,,,,1. High School Diploma required. 2. A valid driver’s license is required for team members that may operate Company vehicles. 3. Must be able to lift 50 lbs.,https://jobright.ai/jobs/info/690e14d5d046ab6061cfa673?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Production Associate - Garment Hanger/Inspector - Swing Shift,Cintas,"Maple Grove, MN",,$15-$18 /hr,2025-11-29,,,,"1. Must be authorized to work in the US. 2. Must be 18 years of age or older. 3. Must adhere to attendance policy. 4. Must be willing to work in a safe proximity to other people for extended periods of time. 5. Must be willing to work in a fast-paced, schedule driven environment where there are time pressures to complete work quickly. ...",https://jobright.ai/jobs/info/690eae8fd046ab6061d00157?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Coordinator, Music Programming, Part- time",SiriusXM,Hybrid,,"New York, NY",2025-11-29,5001-10000,,,"1. Bachelor’s degree or equivalent experience 2. 6-12 months of music programming related experience at a satellite, traditional commercial, and/or college radio station 3. Strong interest in learning all aspects of music programming and a desire to grow into a Program Director position 4. Strong interest in music and pop culture 5. Ability to work independently and in a team environment. ...",https://jobright.ai/jobs/info/690d73434a1b456627b2176d?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Production Associate - Utility IV - Cleanroom - Temporary,Cintas,"Marcy, NY",,$17-$21 /hr,2025-11-28,,,,"1. Must be authorized to work in the US. 2. Must be 18 years of age or older. 3. Must adhere to attendance policy. 4. Must be willing to work in a safe proximity to other people for extended periods of time. 5. Must be willing to work in a fast-paced, schedule driven environment where there are time pressures to complete work quickly. ...",https://jobright.ai/jobs/info/69299aa04c474121999c9dac?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"LN Concerts, Production Coordinator - Citizens Opera House",Live Nation Entertainment,"Boston, MA",,$20-$26 /hr,2025-11-28,,,,"1. Exceptional time management and multitasking abilities. 2. Collaborative mindset with resilience during long or high-pressure days. 3. Decisive and clear communicator, even with limited information. 4. Strong organizational skills and attention to detail. 5. Proficient in Windows-based applications. ...",https://jobright.ai/jobs/info/690d3a17221b890c27804f0d?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Pre-Press Coordinator,"Consumer Goods
Manufacturing","Fulton, NY",,Huhtamaki,2025-11-28,,,,1. Flexographic digital plate making and mounting. 2. Lithographic digital plate making. 3. Macintosh computer and operating systems. 4. CTP imaging equipment and software application. 5. Operation and maintenance of plate processing equipment. ...,https://jobright.ai/jobs/info/69316f7cfa28370be26ba0e1?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,1. Functional/Technical Skills 2. Customer Focus 3. Managing and Measuring Work 4. Technical Learning 5. Process Management ...,Seamstress,"Whittier, CA",,$26-$28 /hr,2025-11-27,,,,,https://jobright.ai/jobs/info/68d2fb1e8c62e63bc7fdc458?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Production Associate - Mender,Cintas,"Everett, WA",,$17-$22 /hr,2025-11-27,,,,"1. Must be authorized to work in the US. 2. Must be 18 years of age or older. 3. Must adhere to attendance policy. 4. Must be willing to work in a safe proximity to other people for extended periods of time. 5. Must be willing to work in a fast-paced, schedule driven environment where there are time pressures to complete work quickly. ...",https://jobright.ai/jobs/info/68eeb16fe0db924225809cef?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Fashion Team Associate,Walmart,"Castroville, TX",,$14-$27 /hr,2025-11-26,,,,1. Must be able to work full-time. 2. Available to work mid-shift and closing shifts. 3. Must comply with Walmart's drug-free workplace policy.,https://jobright.ai/jobs/info/692811fbf0beb0723262f540?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,[WEBTOON] Creator Events Coordinator,"Los Angeles, California",Hybrid,,$50000-$65000 /yr,2025-11-26,,,,"1. Strong communication and superior interpersonal skills for effective organization of travel and direct, face-to-face interactions with ORIGINALS Creators at events. 2. Proven professional experience in event planning, coordination, and/or educational programming, particularly for individuals in creative or media-related fields. 3. Demonstrated ability to thrive under pressure and maintain flexibility while delivering complex, detail-oriented tasks on tight deadlines (specifically related to e",https://jobright.ai/jobs/info/6927dd4d91ceeb2e8a543b95?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Production Associate - Garment Hanger/Inspector - Up to $19.00/Hour,Cintas,"Memphis, TN",,$19-$19 /hr,2025-11-26,,,,"1. Must be authorized to work in the US. 2. Must be 18 years of age or older. 3. Must adhere to attendance policy. 4. Must be willing to work in a safe proximity to other people for extended periods of time. 5. Must be willing to work in a fast-paced, schedule driven environment where there are time pressures to complete work quickly. ...",https://jobright.ai/jobs/info/6927b82291ceeb2e8a5428e2?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Content Oversight Associate - Weekends,"Advertising
Broadcasting","Multi Location Bentonville, Arkansas Bentonville, AR",,eko,2025-11-26,51-100,,,"1. Proven experience in studio production, live video capture, or content QC 2. Strong attention to visual detail and a deep understanding of studio workflows 3. Ability to multitask across multiple live feeds while maintaining high accuracy 4. Excellent communication and collaboration skills across cross functional teams 5. Must be on-site in Northwest Arkansas ...",https://jobright.ai/jobs/info/6927a0e591ceeb2e8a541bbe?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Digital Associate Producer - Spectrum News NY`1,Spectrum News,"New York, NY",,$20-$43 /hr,2025-11-26,,,,"1. Experience: Editorial production of news, sports, and lifestyle content - 1-2+ years 2. Education: Bachelor’s degree in Journalism, Communications, or related field, or comparable television work experience 3. Technical Skills: Adobe CQ5 and Experience Manager to manage content, Dalet newsroom management systems and programs, basic Photoshop 4. Skills: Proactive, self-directed, and enthusiastic when handling breaking news and high-stress situations 5. Abilities: Attention to detail, ability t",https://jobright.ai/jobs/info/6927699191ceeb2e8a53eedf?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Event Technician, Audio Visual - Four Seasons Hotel Austin",Encore,"Austin, TX",,$15-$18 /hr,2025-11-26,,,,"1. High School Diploma 2. Internal applicants must meet/complete all training and certification requirements as determined by Encore’s Global Learning Training Program in their current position, and for the position they are applying to. 3. External applicants must meet/validate and achieve/complete all training and certifications required for this position, within one year. 4. A valid driver’s license is required for team members that may operate Company vehicles. 5. Additional DOT requirements",https://jobright.ai/jobs/info/68f73d52b0edcf159dc76be2?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Junior Digital Producer,Team One,Hybrid,,$40K-$55K /yr,2025-11-26,,,,1. A Bachelor’s degree 2. At least 6 months of production experience in advertising or related business is required. (Bonus points if you’ve worked on an automotive client) 3. Ability to manage multiple projects simultaneously and work with internal stakeholders while balancing and prioritizing client requests 4. Strong interpersonal and time management skills 5. A+ organizational skills and attention to detail ...,https://jobright.ai/jobs/info/690a6824bcccf20de59e1cd2?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Event Technician, Audio Visual - Sheraton Palo Alto",Encore,"Palo Alto, CA",,$18-$21 /hr,2025-11-26,,,,1. High School Diploma required. 2. A valid driver’s license is required for team members that may operate Company vehicles. 3. Must be able to lift 50 lbs.,https://jobright.ai/jobs/info/68f75a53b0edcf159dc7bbd2?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Fashion Production Coordinator,SHEIN Distribution Corporation,"Los Angeles, CA",,$20-$27 /hr,2025-11-26,,,,"1. 1–3 years experience in production coordination, product development, or merchandising 2. Proficient in Excel and product tracking tools 3. Strong detail orientation, communication, and multitasking skills",https://jobright.ai/jobs/info/690aa32dd046ab6061cdebe3?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Production Associate - Utility IV - 2nd Shift,Cintas,"Newburgh, NY",,$18-$22 /hr,2025-11-26,,,,"1. Must be authorized to work in the US. 2. Must be 18 years of age or older. 3. Must adhere to attendance policy. 4. Must be willing to work in a safe proximity to other people for extended periods of time. 5. Must be willing to work in a fast-paced, schedule driven environment where there are time pressures to complete work quickly. ...",https://jobright.ai/jobs/info/68ef997178ba1621431df5c8?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Content and Video Quality Control Specialist,United States,Remote,,KnowledgeCity,2025-11-26,,,,"1. Fluent in English with excellent written and verbal communication skills. 2. Exceptional attention to detail and ability to spot visual, audio, and linguistic inconsistencies. 3. Strong understanding of video formats, pacing, transitions, and narration sync. 4. Ability to work independently and manage time efficiently while meeting tight deadlines. 5. Familiarity with Boords and other storyboard tools (training will be provided if needed). ...",https://jobright.ai/jobs/info/692713fef0beb072326276df?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,3D Modeler Specialist - AI Trainer Project,Invisible Technologies,United States of America,,$22-$22 /hr,2025-11-26,,,,"1. Bachelor’s or Master’s degree in 3D Art, Animation, Game Design, Computer Graphics, or related field, or equivalent professional experience. 2. Demonstrated proficiency in industry-standard modeling tools (e.g., Maya, Blender, ZBrush, Houdini, 3ds Max) and familiarity with texturing/UV workflows (e.g., Substance Painter, Mari). 3. A portfolio showcasing a range of hard surface, organic, and environmental assets, ideally for film, games, AR/VR, or other interactive media. 4. Strong understandi",https://jobright.ai/jobs/info/68cfb9e2846f0b04af6849c5?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,News Designer (Remote),Sinclair Inc.,Remote,,$23-$27 /hr,2025-11-25,5001-10000,,,"1. Highly proficient with core Adobe Creative Cloud tools (Photoshop, Illustrator, After Effects, Premiere) 2. Capable of delivering on the goals of assigned projects 3. Work with other team members and stations to conceptualize solutions to problems presented in various projects 4. Develop design elements and contribute to concept development 5. Collaborate with other designers and station partners ...",https://jobright.ai/jobs/info/6926a5d1d47de4798ecd853d?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Animation Specialist - AI Trainer Project,Invisible Technologies,United States of America,,$22-$22 /hr,2025-11-25,,,,"1. Bachelor’s or Master’s degree in 3D Art, Animation, Game Design, Computer Graphics, or related field, or equivalent professional experience. 2. Demonstrated proficiency in industry-standard modeling tools (e.g., Maya, Blender, ZBrush, Houdini, 3ds Max) and familiarity with texturing/UV workflows (e.g., Substance Painter, Mari). 3. A portfolio showcasing a range of hard surface, organic, and environmental assets, ideally for film, games, AR/VR, or other interactive media. 4. Strong understandi",https://jobright.ai/jobs/info/68cddbe1b2a74e1837edcea5?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,1. Hold a Working with Children Blue Card 2. Be fully supportive of the ethos of Catholic Education,"St Andrews, Newfoundland and Labrador, Canada","Art Assistant - St Andrew's Catholic College, Redlynch",,$34.71-$35.62 /hr,2025-11-25,501-1000,,,,https://jobright.ai/jobs/info/69267a8dd47de4798ecd7936?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Packaging Support,Grön,"Rockford, IL",,$19-$19 /hr,2025-11-25,51-100,,,"1. Experience working in a high volume, quick-moving environment such as restaurants, production line, or retail. 2. Ability to lift 25 to 50 pounds comfortably and stand for long periods of time. 3. Strong communication skills and ability to work closely with others in a work environment. 4. Value doing something well the first time. 5. Operate with high standards in mind, no cutting corners. ...",https://jobright.ai/jobs/info/69264ed2d47de4798ecd63ee?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Information Technology
Internet",Editor\/a de Video \/ Media Jornada,Remote,,$400-$400 /mon,2025-11-25,11-50,,,"1. Experiencia comprobada en filmmaking y edición de video para redes sociales. 2. Conocimiento de habla inglesa (nivel conversacional). 3. Portafolio con ejemplos de reels y videos dinámicos, preferiblemente en el ámbito deportivo. 4. Manejo experto de DaVinci Resolve (obligatorio). 5. Disponer de un ordenador potente para la edición de alto nivel. ...",https://jobright.ai/jobs/info/69265ff4f0beb072326246b2?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Music Royalty Analyst,Focus Financial Partners,"New York, NY",,$60000-$64000 /yr,2025-11-25,501-1000,,,"1. Bachelor's degree is required 2. Advanced proficiency in Excel, including Pivot Tables and formulas (such as VLOOKUP and SUMIF) – bonus points for experience with Power Pivot and Power Query 3. Solid interpersonal skills and other key soft skills (i.e., communication, time management, emotional intelligence, adaptability, active listening, critical-thinking, etc.) 4. A genuine interest in the music business and music royalties 5. Be a self-motivated and detail-oriented analytical thinker ...",https://jobright.ai/jobs/info/6926380e27bf2f41a2c447ce?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Greystar (International),,Groundskeeper Landscaper - Kapilina Beach Homes,,"Kapilina Beach Homes, Ewa Beach, HI",2025-11-25,,,,,https://jobright.ai/jobs/info/69262e3027bf2f41a2c44188?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Automotive Detailer / Lot Attendant Entry Level,Carvana,"Framingham, MA",,$19-$19 /hr,2025-11-25,,,Yes,"1. Ability to physically operate vehicle equipment and tools - must be able to lift up to 60 pounds independently 2. Must be at least 18 years of age and possess a valid driver’s license. Some positions may be subject to an Motor Vehicle Records (MVR) check 3. An ability to work in a fast-paced, ever-changing production environment while sometimes being exposed to excessive weather conditions (heat/cold) 4. Use of safety equipment that may include but not limited to face shield or goggles, non-s",https://jobright.ai/jobs/info/6926eb6dd47de4798ecd919e?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,Litigation Graphic Specialist,LA Metro Area,Remote,,,2025-11-25,11-50,,,"1. Proficiency in Adobe Creative Suite and Microsoft Office, with an efficient and thoughtful design process. 2. Schedule flexibility, including the ability to work late nights, early mornings, or weekends as needed. 3. Willingness to travel for extended periods (1–8 weeks at a time). 4. Strong composure, positivity, and quick thinking in high-pressure situations. 5. Ability to break down complex concepts and communicate them visually for diverse audiences. ...",https://jobright.ai/jobs/info/692619fbd47de4798ecd48a4?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,"Digital Production Assistant, Breaking/Trending News - AM",Fox News Media,"Los Angeles, CA",,$21-$25 /hr,2025-11-25,,,,"1. A track record of great writing, preferably involving reporting and research 2. Proven ability to meet tight deadlines in a fast-paced news environment 3. Ability to anticipate the needs of writers, reporters and editors and proactively support content production 4. Willingness and ability to work weekends and some holidays 5. Curiosity, adaptability and a willingness to learn new tools and skills ...",https://jobright.ai/jobs/info/69261107f0beb07232621c12?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
Arts_Entertainment,In Focus Associate Producer - Spectrum News NY1,Spectrum News,"New York, NY",,$20-$43 /hr,2025-11-25,,,,"1. Experience: Television news - 0-2 years 2. Education: High school diploma 3. Technical Skills: Knowledge of current events, social media, and industry trends 4. Skills: Ability to collaborate, news writing skills, and attention to detail 5. Travel Ability: Must be open to travel to discover the important stories in your neighborhood and willing to interact with the community ...",https://jobright.ai/jobs/info/69260fef27bf2f41a2c42fb9?utm_source=1100&utm_campaign=Arts%20and%20Entertainment
